topic,name,site,publication,description,title,doi,type,app_discoverer,app_verifier,app_verified,annotation,discoverer,verifier,verified,screenshot,essential_variable
Volcanoes,MODVOLC,http://modis.higp.hawaii.edu/,None,"MODVOLC uses infrared satellite data acquired by NASA‚ MODIS instrument to monitor Earth‚ surface for the thermal emission signature of volcanic eruptions, wildfires, and anthropogenic heat sources (e.g. gas flares).",MODIS/Aqua Terra Thermal Anomalies/Fire locations 1km FIRMS V006 NRT (Vector data),https://cmr.earthdata.nasa.gov:443/search/concepts/C1227495594-LANCEMODIS/7,Research,111-0002-2849-1112,,,example annotation,4000-0002-2849-1111,9020-0003-9403-1032,TRUE,topic/Volcanoes.jpg,Plankton
Volcanoes,MODVOLC,http://modis.higp.hawaii.edu/,None,"MODVOLC uses infrared satellite data acquired by NASA‚ MODIS instrument to monitor Earth‚ surface for the thermal emission signature of volcanic eruptions, wildfires, and anthropogenic heat sources (e.g. gas flares).",MODIS/Terra+Aqua BRDF/Albedo Nadir BRDF-Adjusted Ref Daily L3 Global - 500m V006,https://cmr.earthdata.nasa.gov:443/search/concepts/C1000000412-LPDAAC_ECS/46,Research,111-0002-2849-1113,,,example annotation,111-0002-2849-1113,9020-0003-9403-1032,TRUE,topic/Volcanoes.jpg,HCHO
Volcanoes,MODVOLC,http://modis.higp.hawaii.edu/,None,"MODVOLC uses infrared satellite data acquired by NASA‚ MODIS instrument to monitor Earth‚ surface for the thermal emission signature of volcanic eruptions, wildfires, and anthropogenic heat sources (e.g. gas flares).",MODIS/Aqua Geolocation Fields 5-Min L1A Swath 1km V006,https://cmr.earthdata.nasa.gov:443/search/concepts/C203234513-LAADS/12,Research,111-0002-2849-1114,,,example annotation,111-0002-2849-1114,9020-0003-9403-1032,TRUE,topic/Volcanoes.jpg,HCHO
Volcanoes,MODVOLC,http://modis.higp.hawaii.edu/,None,"MODVOLC uses infrared satellite data acquired by NASA‚ MODIS instrument to monitor Earth‚ surface for the thermal emission signature of volcanic eruptions, wildfires, and anthropogenic heat sources (e.g. gas flares).",NASA MODIS Rapid Response System,https://cmr.earthdata.nasa.gov:443/search/concepts/C1214614478-SCIOPS/9,Research,111-0002-2849-1115,,,example annotation,111-0002-2849-1115,9020-0003-9403-1032,TRUE,topic/Volcanoes.jpg,HCHO
Volcanoes,MODVOLC,http://modis.higp.hawaii.edu/,None,"MODVOLC uses infrared satellite data acquired by NASA‚ MODIS instrument to monitor Earth‚ surface for the thermal emission signature of volcanic eruptions, wildfires, and anthropogenic heat sources (e.g. gas flares).",MODIS/Aqua Near Real Time (NRT) Coarse Thermal Anomalies/Fire 5-Min L2 Swath 5km,https://cmr.earthdata.nasa.gov:443/search/concepts/C1223143441-LANCEMODIS/1,Research,111-0002-2849-1116,,,example annotation,111-0002-2849-1116,9020-0003-9403-1032,TRUE,topic/Volcanoes.jpg,Plankton
Volcanoes,MODVOLC,http://modis.higp.hawaii.edu/,None,"MODVOLC uses infrared satellite data acquired by NASA‚ MODIS instrument to monitor Earth‚ surface for the thermal emission signature of volcanic eruptions, wildfires, and anthropogenic heat sources (e.g. gas flares).",FIREX-AQ California Air Resources Board (CARB) Surface Mobile In-Situ Measurements,https://cmr.earthdata.nasa.gov:443/search/concepts/C1917875750-LARC_ASDC/3,Research,111-0002-2849-1117,,,example annotation,111-0002-2849-1117,4000-0002-2849-1111,TRUE,topic/Volcanoes.jpg,HCHO
Volcanoes,MODVOLC,http://modis.higp.hawaii.edu/,None,"MODVOLC uses infrared satellite data acquired by NASA‚ MODIS instrument to monitor Earth‚ surface for the thermal emission signature of volcanic eruptions, wildfires, and anthropogenic heat sources (e.g. gas flares).",MODIS/Terra Thermal Anomalies/Fire 5-Min L2 Swath 1km V006,https://cmr.earthdata.nasa.gov:443/search/concepts/C193529945-LPDAAC_ECS/73,Research,9020-0003-9403-1032,4000-0002-2849-1111,TRUE,example annotation,9020-0003-9403-1032,4000-0002-2849-1111,TRUE,topic/Volcanoes.jpg,HCHO
Fires,QGIS Fire Mapping Tool | MTBS,https://www.mtbs.gov/qgis-fire-mapping-tool,None,"It facilitates the identification and processing of Landsat imagery that correspond to a user-specified area of interest, generates fire perimeters, and performs thresholding of the Landsat imagery to produce burn severity images","A bathymetric Digital Elevation Model (DEM) of Brown Bay, Windmill Islands",https://cmr.earthdata.nasa.gov:443/search/concepts/C1214308318-AU_AADC/7,Research,111-0002-2849-1111,4000-0002-2849-1111,TRUE,example annotation,111-0002-2849-1111,4000-0002-2849-1111,TRUE,topic/Fires.jpg,HCHO
Fires,QGIS Fire Mapping Tool | MTBS,https://www.mtbs.gov/qgis-fire-mapping-tool,None,"It facilitates the identification and processing of Landsat imagery that correspond to a user-specified area of interest, generates fire perimeters, and performs thresholding of the Landsat imagery to produce burn severity images","A bathymetric Digital Elevation Model (DEM) of Newcomb Bay, Windmill Islands",https://cmr.earthdata.nasa.gov:443/search/concepts/C1214311215-AU_AADC/7,Research,111-0002-2849-1111,4000-0002-2849-1111,TRUE,example annotation,111-0002-2849-1111,,,topic/Fires.jpg,Plankton
Human Activity,Office of Satellite and Product Operations - Hazard Mapping System,https://www.ospo.noaa.gov/Products/land/hms.html,None,Areas of smoke are analyzed and added to the analysis during daylight hours as visible satellite imagery becomes available.,A Digital Elevation Model of Heard Island derived from TerraSAR satellite imagery,https://cmr.earthdata.nasa.gov:443/search/concepts/C1214313516-AU_AADC/7,Research,111-0002-2849-1111,4000-0002-2849-1111,TRUE,example annotation,111-0002-2849-1111,,,topic/Human Activity.jpg,HCHO
Human Activity,Office of Satellite and Product Operations - Hazard Mapping System,https://www.ospo.noaa.gov/Products/land/hms.html,None,Areas of smoke are analyzed and added to the analysis during daylight hours as visible satellite imagery becomes available.,"ABoVE: Active Layer Thickness Derived from Airborne L- and P-band SAR, Alaska, 2017",https://cmr.earthdata.nasa.gov:443/search/concepts/C1619764929-ORNL_DAAC/3,Research,9020-0003-9403-1032,4000-0002-2849-1111,TRUE,example annotation,9020-0003-9403-1032,,,topic/Human Activity.jpg,HCHO
Human Activity,Office of Satellite and Product Operations - Hazard Mapping System,https://www.ospo.noaa.gov/Products/land/hms.html,None,Areas of smoke are analyzed and added to the analysis during daylight hours as visible satellite imagery becomes available.,Antarctic snow zones derived from the 1997 Radarsat SAR image mosaic,https://cmr.earthdata.nasa.gov:443/search/concepts/C1219899516-SCIOPS/4,Research,9020-0003-9403-1032,4000-0002-2849-1111,TRUE,example annotation,9020-0003-9403-1032,,,topic/Human Activity.jpg,HCHO
Human Activity,Office of Satellite and Product Operations - Hazard Mapping System,https://www.ospo.noaa.gov/Products/land/hms.html,None,Areas of smoke are analyzed and added to the analysis during daylight hours as visible satellite imagery becomes available.,VIIRS (S-NPP) I Band 375 m Active Fire Product NRT (Vector data),https://cmr.earthdata.nasa.gov:443/search/concepts/C1942970257-LANCEMODIS/1,Research,9020-0003-9403-1032,4000-0002-2849-1111,TRUE,example annotation,9020-0003-9403-1032,,,topic/Human Activity.jpg,HCHO
Human Activity,Office of Satellite and Product Operations - Hazard Mapping System,https://www.ospo.noaa.gov/Products/land/hms.html,None,Areas of smoke are analyzed and added to the analysis during daylight hours as visible satellite imagery becomes available.,Active Fire Detection in Eastern Spain,https://cmr.earthdata.nasa.gov:443/search/concepts/C1214605678-SCIOPS/3,Research,9020-0003-9403-1032,111-0002-2849-1111,TRUE,example annotation,9020-0003-9403-1032,,,topic/Human Activity.jpg,Nutrients
Human Activity,Hazards and Population Mapper,https://apps.apple.com/us/app/hazards-population-mapper/id1092168898,None,"Hazards and Population Mapper (HazPop) is a free app that enables users to easily display recent natural hazard data in relationship to population, major infrastructure, and satellite imagery.",CATS-ISS Level 1B Day Mode 7.1 Version 2-08,https://cmr.earthdata.nasa.gov:443/search/concepts/C1439306631-LARC_ASDC/16,"[Software, Research]",9020-0003-9403-1032,111-0002-2849-1111,TRUE,example annotation,4000-0002-2849-1111,,,topic/Human Activity.jpg,Nutrients
Human Activity,Hazards and Population Mapper,https://apps.apple.com/us/app/hazards-population-mapper/id1092168898,None,"Hazards and Population Mapper (HazPop) is a free app that enables users to easily display recent natural hazard data in relationship to population, major infrastructure, and satellite imagery.",CATS-ISS Level 1B Day Mode 7.1 Version 3-00,https://cmr.earthdata.nasa.gov:443/search/concepts/C1587325115-LARC_ASDC/8,"[Software, Research]",9020-0003-9403-1032,111-0002-2849-1111,TRUE,,9020-0003-9403-1032,,,topic/Human Activity.jpg,HCHO
Human Activity,Hazards and Population Mapper,https://apps.apple.com/us/app/hazards-population-mapper/id1092168898,None,"Hazards and Population Mapper (HazPop) is a free app that enables users to easily display recent natural hazard data in relationship to population, major infrastructure, and satellite imagery.",CATS-ISS Level 2 Operational Day Mode 7.1 Version 3-01 5 km Layer,https://cmr.earthdata.nasa.gov:443/search/concepts/C1621697936-LARC_ASDC/5,"[Software, Research]",9020-0003-9403-1032,111-0002-2849-1111,TRUE,,9020-0003-9403-1032,,,topic/Human Activity.jpg,HCHO
Human Activity,Hazards and Population Mapper,https://apps.apple.com/us/app/hazards-population-mapper/id1092168898,None,"Hazards and Population Mapper (HazPop) is a free app that enables users to easily display recent natural hazard data in relationship to population, major infrastructure, and satellite imagery.",VIIRS (S-NPP) I Band 375 m Active Fire Product NRT (Vector data),https://cmr.earthdata.nasa.gov:443/search/concepts/C1942970257-LANCEMODIS/1,"[Software, Research]",9020-0003-9403-1032,4000-0002-2849-1111,TRUE,,9020-0003-9403-1032,,,topic/Human Activity.jpg,River Discharge
Human Activity,Hazards and Population Mapper,https://apps.apple.com/us/app/hazards-population-mapper/id1092168898,None,"Hazards and Population Mapper (HazPop) is a free app that enables users to easily display recent natural hazard data in relationship to population, major infrastructure, and satellite imagery.",Active Fire Detection in Eastern Spain,https://cmr.earthdata.nasa.gov:443/search/concepts/C1214605678-SCIOPS/3,"[Software, Research]",9020-0003-9403-1032,4000-0002-2849-1111,TRUE,,9020-0003-9403-1032,,,topic/Human Activity.jpg,River Discharge
Human Activity,Data Rods Explorer,https://github.com/gespinoza/datarodsexplorer/blob/master/docs/DREUserGuide.md,https://onlinelibrary.wiley.com/doi/10.1111/1752-1688.12405,"The interface enables visualization and download of NASA observation retrievals and land surface model (LSM) outputs by variable, space and time.",Trends in Global Freshwater Availability from the Gravity Recovery and Climate Experiment (GRACE),https://cmr.earthdata.nasa.gov:443/search/concepts/C1617586061-SEDAC/8,"[Software, Research]",9020-0003-9403-1032,4000-0002-2849-1111,TRUE,,111-0002-2849-1111,,,topic/Human Activity.jpg,Leaf Area Index (LAI)
Human Activity,Data Rods Explorer,https://github.com/gespinoza/datarodsexplorer/blob/master/docs/DREUserGuide.md,https://onlinelibrary.wiley.com/doi/10.1111/1752-1688.12405,"The interface enables visualization and download of NASA observation retrievals and land surface model (LSM) outputs by variable, space and time.",Remote Automated Weather Station (RAWS) Data Set for Alaska,https://cmr.earthdata.nasa.gov:443/search/concepts/C1214603843-SCIOPS/5,"[Software, Research]",9020-0003-9403-1032,4000-0002-2849-1111,TRUE,,111-0002-2849-1111,,,topic/Human Activity.jpg,Leaf Area Index (LAI)
Precipitation,Precipitation Climatology | NASA Global Precipitation Measurement Mission,https://gpm.nasa.gov/data/imerg/precipitation-climatology,None,"This IMERG Grand Average Climatology image shows the average amount of precipitation that falls in the world each year (mm/year), computed from June 2000 - May 2019.",GPM IMERG Early Precipitation L3 1 day 0.1 degree x 0.1 degree V06 (GPM_3IMERGDE) at GES DISC,https://cmr.earthdata.nasa.gov:443/search/concepts/C1598621097-GES_DISC/21,"[Software, Research]",9020-0003-9403-1032,4000-0002-2849-1111,TRUE,,111-0002-2849-1111,,,topic/Precipitation.jpg,Leaf Area Index (LAI)
Precipitation,Precipitation Climatology | NASA Global Precipitation Measurement Mission,https://gpm.nasa.gov/data/imerg/precipitation-climatology,None,"This IMERG Grand Average Climatology image shows the average amount of precipitation that falls in the world each year (mm/year), computed from June 2000 - May 2019.",GPM IMERG Early Precipitation L3 Half Hourly 0.1 degree x 0.1 degree V06 (GPM_3IMERGHHE) at GES DISC,https://cmr.earthdata.nasa.gov:443/search/concepts/C1598621094-GES_DISC/24,"[Software, Research]",9020-0003-9403-1032,4000-0002-2849-1111,TRUE,,111-0002-2849-1111,,,topic/Precipitation.jpg,Leaf Area Index (LAI)
Precipitation,Precipitation Climatology | NASA Global Precipitation Measurement Mission,https://gpm.nasa.gov/data/imerg/precipitation-climatology,None,"This IMERG Grand Average Climatology image shows the average amount of precipitation that falls in the world each year (mm/year), computed from June 2000 - May 2019.",Land/Sea static mask relevant to IMERG precipitation 0.1x0.1 degree V2 (GPM_IMERG_LandSeaMask) at GES DISC,https://cmr.earthdata.nasa.gov:443/search/concepts/C1617332035-GES_DISC/6,"[Software, Research]",4000-0002-2849-1111,,,,111-0002-2849-1111,,,topic/Precipitation.jpg,Leaf Area Index (LAI)
Precipitation,Precipitation Climatology | NASA Global Precipitation Measurement Mission,https://gpm.nasa.gov/data/imerg/precipitation-climatology,None,"This IMERG Grand Average Climatology image shows the average amount of precipitation that falls in the world each year (mm/year), computed from June 2000 - May 2019.",Frequency of lanslides triggered by earthquakes,https://cmr.earthdata.nasa.gov:443/search/concepts/C1214605286-SCIOPS/3,"[Software, Research]",4000-0002-2849-1111,,,,4000-0002-2849-1111,,,topic/Precipitation.jpg,River Discharge
Fires,Seasonal Precipitation Variations | NASA Global Precipitation Measurement Mission,https://gpm.nasa.gov/data/imerg/seasonal-precipitation-variations,None,"By comparing the amount of precipitation that falls in shorter timespans with the total average precipitation derived from IMERG's 20 year record we can generate maps of precipitation anomalies, or how much recent rainfall conditions deviate from the norm.",GPM IMERG Early Precipitation L3 1 day 0.1 degree x 0.1 degree V06 (GPM_3IMERGDE) at GES DISC,https://cmr.earthdata.nasa.gov:443/search/concepts/C1598621097-GES_DISC/21,"[Software, Research]",4000-0002-2849-1111,,,,4000-0002-2849-1111,,,topic/Fires.jpg,Nutrients
Fires,Seasonal Precipitation Variations | NASA Global Precipitation Measurement Mission,https://gpm.nasa.gov/data/imerg/seasonal-precipitation-variations,None,"By comparing the amount of precipitation that falls in shorter timespans with the total average precipitation derived from IMERG's 20 year record we can generate maps of precipitation anomalies, or how much recent rainfall conditions deviate from the norm.",GPM IMERG Early Precipitation L3 Half Hourly 0.1 degree x 0.1 degree V06 (GPM_3IMERGHHE) at GES DISC,https://cmr.earthdata.nasa.gov:443/search/concepts/C1598621094-GES_DISC/24,"[Software, Research]",4000-0002-2849-1111,,,,4000-0002-2849-1111,,,topic/Fires.jpg,Nutrients
Fires,Seasonal Precipitation Variations | NASA Global Precipitation Measurement Mission,https://gpm.nasa.gov/data/imerg/seasonal-precipitation-variations,None,"By comparing the amount of precipitation that falls in shorter timespans with the total average precipitation derived from IMERG's 20 year record we can generate maps of precipitation anomalies, or how much recent rainfall conditions deviate from the norm.",Land/Sea static mask relevant to IMERG precipitation 0.1x0.1 degree V2 (GPM_IMERG_LandSeaMask) at GES DISC,https://cmr.earthdata.nasa.gov:443/search/concepts/C1617332035-GES_DISC/6,"[Software, Research]",4000-0002-2849-1111,,,,4000-0002-2849-1111,,,topic/Fires.jpg,River Discharge
Fires,Seasonal Precipitation Variations | NASA Global Precipitation Measurement Mission,https://gpm.nasa.gov/data/imerg/seasonal-precipitation-variations,None,"By comparing the amount of precipitation that falls in shorter timespans with the total average precipitation derived from IMERG's 20 year record we can generate maps of precipitation anomalies, or how much recent rainfall conditions deviate from the norm.",TRMM TROPICAL CYCLONE PRECIPITATION FEATURE (TCPF) DATABASE - LEVEL 1 V1,https://cmr.earthdata.nasa.gov:443/search/concepts/C1625128279-GHRC_CLOUD/7,"[Software, Research]",4000-0002-2849-1111,,,,4000-0002-2849-1111,,,topic/Fires.jpg,River Discharge
Precipitation,GPM IMERG Global Viewer | NASA Global Precipitation Measurement Mission,https://gpm.nasa.gov/data/visualization/global-viewer,None,"In the window above, the Cesium viewer shows the latest 30-minute, 1-day, and 7-day precipitation accumulations from the IMERG product.",GPM IMERG Early Precipitation L3 1 day 0.1 degree x 0.1 degree V06 (GPM_3IMERGDE) at GES DISC,https://cmr.earthdata.nasa.gov:443/search/concepts/C1598621097-GES_DISC/21,"[Software, Research]",4000-0002-2849-1111,,,,9020-0003-9403-1032,,,topic/Precipitation.jpg,River Discharge
Precipitation,GPM IMERG Global Viewer | NASA Global Precipitation Measurement Mission,https://gpm.nasa.gov/data/visualization/global-viewer,None,"In the window above, the Cesium viewer shows the latest 30-minute, 1-day, and 7-day precipitation accumulations from the IMERG product.",GPM IMERG Early Precipitation L3 Half Hourly 0.1 degree x 0.1 degree V06 (GPM_3IMERGHHE) at GES DISC,https://cmr.earthdata.nasa.gov:443/search/concepts/C1598621094-GES_DISC/24,"[Software, Research]",4000-0002-2849-1111,,,this doesn't look right,4000-0002-2849-1111,,,topic/Precipitation.jpg,River Discharge
Precipitation,GPM IMERG Global Viewer | NASA Global Precipitation Measurement Mission,https://gpm.nasa.gov/data/visualization/global-viewer,None,"In the window above, the Cesium viewer shows the latest 30-minute, 1-day, and 7-day precipitation accumulations from the IMERG product.",Land/Sea static mask relevant to IMERG precipitation 0.1x0.1 degree V2 (GPM_IMERG_LandSeaMask) at GES DISC,https://cmr.earthdata.nasa.gov:443/search/concepts/C1617332035-GES_DISC/6,"[Software, Research]",4000-0002-2849-1111,,,this doesn't look right,4000-0002-2849-1111,,,topic/Precipitation.jpg,River Discharge
Precipitation,GPM IMERG Global Viewer | NASA Global Precipitation Measurement Mission,https://gpm.nasa.gov/data/visualization/global-viewer,None,"In the window above, the Cesium viewer shows the latest 30-minute, 1-day, and 7-day precipitation accumulations from the IMERG product.",Frequency of lanslides triggered by earthquakes,https://cmr.earthdata.nasa.gov:443/search/concepts/C1214605286-SCIOPS/3,"[Software, Research]",4000-0002-2849-1111,,,this doesn't look right,9020-0003-9403-1032,,,topic/Precipitation.jpg,River Discharge
Storms,GPM's How-to Guide for Global Rain Maps | NASA Global Precipitation Measurement Mission,https://gpm.nasa.gov/data/gpms-how-guide-global-rain-maps,None,"The data come from the Global Precipitation Measurement mission, an international partnership led by NASA and the Japan Aerospace Exploration Agency",GPM IMERG Early Precipitation L3 1 day 0.1 degree x 0.1 degree V06 (GPM_3IMERGDE) at GES DISC,https://cmr.earthdata.nasa.gov:443/search/concepts/C1598621097-GES_DISC/21,"[Software, Research]",4000-0002-2849-1111,,,this doesn't look right,4000-0002-2849-1111,,,topic/Storms.jpg,River Discharge
Storms,GPM's How-to Guide for Global Rain Maps | NASA Global Precipitation Measurement Mission,https://gpm.nasa.gov/data/gpms-how-guide-global-rain-maps,None,"The data come from the Global Precipitation Measurement mission, an international partnership led by NASA and the Japan Aerospace Exploration Agency",GPM IMERG Early Precipitation L3 Half Hourly 0.1 degree x 0.1 degree V06 (GPM_3IMERGHHE) at GES DISC,https://cmr.earthdata.nasa.gov:443/search/concepts/C1598621094-GES_DISC/24,"[Software, Research]",4000-0002-2849-1111,,,this doesn't look right,4000-0002-2849-1111,,,topic/Storms.jpg,River Discharge
Storms,GPM's How-to Guide for Global Rain Maps | NASA Global Precipitation Measurement Mission,https://gpm.nasa.gov/data/gpms-how-guide-global-rain-maps,None,"The data come from the Global Precipitation Measurement mission, an international partnership led by NASA and the Japan Aerospace Exploration Agency",Land/Sea static mask relevant to IMERG precipitation 0.1x0.1 degree V2 (GPM_IMERG_LandSeaMask) at GES DISC,https://cmr.earthdata.nasa.gov:443/search/concepts/C1617332035-GES_DISC/6,"[Software, Research]",4000-0002-2849-1111,9020-0003-9403-1032,TRUE,this doesn't look right,4000-0002-2849-1111,,,topic/Storms.jpg,River Discharge
Storms,GPM's How-to Guide for Global Rain Maps | NASA Global Precipitation Measurement Mission,https://gpm.nasa.gov/data/gpms-how-guide-global-rain-maps,None,"The data come from the Global Precipitation Measurement mission, an international partnership led by NASA and the Japan Aerospace Exploration Agency",TRMM TROPICAL CYCLONE PRECIPITATION FEATURE (TCPF) DATABASE - LEVEL 1 V1,https://cmr.earthdata.nasa.gov:443/search/concepts/C1625128279-GHRC_CLOUD/7,"[Software, Research]",4000-0002-2849-1111,9020-0003-9403-1032,TRUE,this doesn't look right,4000-0002-2849-1111,,,topic/Storms.jpg,River Discharge
Storms,The Art of Creating Digital Hurricanes | NASA Global Precipitation Measurement Mission,https://gpm.nasa.gov/data/art-creating-digital-hurricanes,None,"Improving hurricane forecasts means testing historical storms with today's sophisticated models and supercomputers. NASA and NOAA work together in gathering ground and satellite observations, as well as experimenting with research forecast models.","AIRS-AMSU variables-CloudSat cloud mask, radar reflectivities, and cloud classification matchups V3.2 (AIRSM_CPR_MAT) at GES DISC",https://cmr.earthdata.nasa.gov:443/search/concepts/C1236224182-GES_DISC/20,"[Software, Research]",4000-0002-2849-1111,9020-0003-9403-1032,TRUE,this doesn't look right,4000-0002-2849-1111,,,topic/Storms.jpg,River Discharge
Storms,The Art of Creating Digital Hurricanes | NASA Global Precipitation Measurement Mission,https://gpm.nasa.gov/data/art-creating-digital-hurricanes,None,"Improving hurricane forecasts means testing historical storms with today's sophisticated models and supercomputers. NASA and NOAA work together in gathering ground and satellite observations, as well as experimenting with research forecast models.",AIRS-CloudSat cloud mask and radar reflectivities collocation indexes V4.0 (AIRS_CPR_IND) at GES_DISC,https://cmr.earthdata.nasa.gov:443/search/concepts/C1236224151-GES_DISC/28,"[Software, Research]",4000-0002-2849-1111,9020-0003-9403-1032,TRUE,this doesn't look right,4000-0002-2849-1111,,,topic/Storms.jpg,River Discharge
Storms,The Art of Creating Digital Hurricanes | NASA Global Precipitation Measurement Mission,https://gpm.nasa.gov/data/art-creating-digital-hurricanes,None,"Improving hurricane forecasts means testing historical storms with today's sophisticated models and supercomputers. NASA and NOAA work together in gathering ground and satellite observations, as well as experimenting with research forecast models.",AIRS/Aqua L1B Near Real Time (NRT) Infrared (IR) quality assurance subset V005 (AIRIBQAP_NRT) at GES DISC,https://cmr.earthdata.nasa.gov:443/search/concepts/C1233768981-GES_DISC/20,"[Software, Research]",111-0002-2849-1111,9020-0003-9403-1032,TRUE,this doesn't look right,111-0002-2849-1111,,,topic/Storms.jpg,River Discharge
Storms,The Art of Creating Digital Hurricanes | NASA Global Precipitation Measurement Mission,https://gpm.nasa.gov/data/art-creating-digital-hurricanes,None,"Improving hurricane forecasts means testing historical storms with today's sophisticated models and supercomputers. NASA and NOAA work together in gathering ground and satellite observations, as well as experimenting with research forecast models.",TRMM TROPICAL CYCLONE PRECIPITATION FEATURE (TCPF) DATABASE - LEVEL 1 V1,https://cmr.earthdata.nasa.gov:443/search/concepts/C1625128279-GHRC_CLOUD/7,Software,111-0002-2849-1111,9020-0003-9403-1032,TRUE,this doesn't look right,111-0002-2849-1111,,,topic/Storms.jpg,River Discharge
Landslides,Modeling Landslide Threats in Near Realtime | NASA Global Precipitation Measurement Mission,https://gpm.nasa.gov/applications/disasters/modeling-landslide-threats-near-realtime,None,"The model, developed at NASA's Goddard Space Flight Center in Greenbelt, Maryland, estimates potential landslide activity triggered by rainfall. ",GPM IMERG Early Precipitation L3 1 day 0.1 degree x 0.1 degree V06 (GPM_3IMERGDE) at GES DISC,https://cmr.earthdata.nasa.gov:443/search/concepts/C1598621097-GES_DISC/21,Software,111-0002-2849-1111,9020-0003-9403-1032,TRUE,this doesn't look right,111-0002-2849-1111,,,topic/Landslides.jpg,River Discharge
Landslides,Modeling Landslide Threats in Near Realtime | NASA Global Precipitation Measurement Mission,https://gpm.nasa.gov/applications/disasters/modeling-landslide-threats-near-realtime,None,"The model, developed at NASA's Goddard Space Flight Center in Greenbelt, Maryland, estimates potential landslide activity triggered by rainfall. ",GPM IMERG Early Precipitation L3 Half Hourly 0.1 degree x 0.1 degree V06 (GPM_3IMERGHHE) at GES DISC,https://cmr.earthdata.nasa.gov:443/search/concepts/C1598621094-GES_DISC/24,Software,111-0002-2849-1111,9020-0003-9403-1032,TRUE,this doesn't look right,111-0002-2849-1111,,,topic/Landslides.jpg,River Discharge
Landslides,Modeling Landslide Threats in Near Realtime | NASA Global Precipitation Measurement Mission,https://gpm.nasa.gov/applications/disasters/modeling-landslide-threats-near-realtime,None,"The model, developed at NASA's Goddard Space Flight Center in Greenbelt, Maryland, estimates potential landslide activity triggered by rainfall. ",Land/Sea static mask relevant to IMERG precipitation 0.1x0.1 degree V2 (GPM_IMERG_LandSeaMask) at GES DISC,https://cmr.earthdata.nasa.gov:443/search/concepts/C1617332035-GES_DISC/6,Software,111-0002-2849-1111,9020-0003-9403-1032,TRUE,this doesn't look right,111-0002-2849-1111,,,topic/Landslides.jpg,Surface Stress
Landslides,Modeling Landslide Threats in Near Realtime | NASA Global Precipitation Measurement Mission,https://gpm.nasa.gov/applications/disasters/modeling-landslide-threats-near-realtime,None,"The model, developed at NASA's Goddard Space Flight Center in Greenbelt, Maryland, estimates potential landslide activity triggered by rainfall. ",Frequency of lanslides triggered by earthquakes,https://cmr.earthdata.nasa.gov:443/search/concepts/C1214605286-SCIOPS/3,Software,111-0002-2849-1111,9020-0003-9403-1032,TRUE,this doesn't look right,111-0002-2849-1111,,,topic/Landslides.jpg,Surface Stress
Landslides,Modeling Landslide Threats in Near Realtime | NASA Global Precipitation Measurement Mission,https://gpm.nasa.gov/applications/disasters/modeling-landslide-threats-near-realtime,None,"The model, developed at NASA's Goddard Space Flight Center in Greenbelt, Maryland, estimates potential landslide activity triggered by rainfall. ","Hydrologic Monitoring of Landslide-Prone Coastal Bluffs near Edmonds and Everett, Washington, 2001?2004",https://cmr.earthdata.nasa.gov:443/search/concepts/C1214615196-SCIOPS/3,Software,4000-0002-2849-1111,9020-0003-9403-1032,TRUE,this doesn't look right,4000-0002-2849-1111,,,topic/Landslides.jpg,Surface Stress
Floods,NASA GSFC NRT Global Flood Mapping,https://floodmap.modaps.eosdis.nasa.gov/proddesc.php,None,"The graphic map products (MFM, MODIS Flood Map) show areas where there was insufficient clear imagery for water to be detected.",2015 Urban Extents from VIIRS and MODIS for the Continental U.S. Using Machine Learning Methods,https://cmr.earthdata.nasa.gov:443/search/concepts/C1648035940-SEDAC/4,Software,4000-0002-2849-1111,9020-0003-9403-1032,TRUE,this doesn't look right,9020-0003-9403-1032,,,topic/Floods.jpg,Surface Stress
Floods,NASA GSFC NRT Global Flood Mapping,https://floodmap.modaps.eosdis.nasa.gov/proddesc.php,None,"The graphic map products (MFM, MODIS Flood Map) show areas where there was insufficient clear imagery for water to be detected.","ABoVE: Active Layer Thickness from Remote Sensing Permafrost Model, Alaska, 2001-2015",https://cmr.earthdata.nasa.gov:443/search/concepts/C1738245291-ORNL_DAAC/1,Software,4000-0002-2849-1111,9020-0003-9403-1032,TRUE,this doesn't look right,4000-0002-2849-1111,,,topic/Floods.jpg,Surface Stress
Floods,NASA GSFC NRT Global Flood Mapping,https://floodmap.modaps.eosdis.nasa.gov/proddesc.php,None,"The graphic map products (MFM, MODIS Flood Map) show areas where there was insufficient clear imagery for water to be detected.","ABoVE: Fractional Open Water Cover for Pan-Arctic and ABoVE-Domain Regions, 2002-2015",https://cmr.earthdata.nasa.gov:443/search/concepts/C1358859924-ORNL_DAAC/23,Software,4000-0002-2849-1111,9020-0003-9403-1032,TRUE,this doesn't look right,4000-0002-2849-1111,,,topic/Floods.jpg,Surface Stress
Floods,NASA GSFC NRT Global Flood Mapping,https://floodmap.modaps.eosdis.nasa.gov/proddesc.php,None,"The graphic map products (MFM, MODIS Flood Map) show areas where there was insufficient clear imagery for water to be detected.",MODIS Water Vectors and Maps,https://cmr.earthdata.nasa.gov:443/search/concepts/C1214614430-SCIOPS/11,Software,4000-0002-2849-1111,9020-0003-9403-1032,TRUE,this doesn't look right,111-0002-2849-1111,,,topic/Floods.jpg,Surface Stress
